camarapk,nome,UFNasc,UFAtuacao,codinomes,partidos,profissoes,cargos,legislaturas,foto,veja,politicosorg,wiki,curriculo,votocunha,urls,outros
193416,Nilson Aparecido Leitão,MS,,Nilson Leitão,PSDB,,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193416&tipo=0,
193436,Elaine Aparecida Belloni Abissamra,SP,,Dra. Elaine Abissamra,PSB,Médica,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193436&tipo=0,
193504,Weverton Rocha Marques de Sousa,MA,,Weverton Rocha,PDT,Administrador Público,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193504&tipo=0,
193515,Severino de Souza Silva,PE,,Severino Ninho,"PSB,PMDB",Advogado,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193515&tipo=0,
193516,Vanderlei Siraque,SP,,Vanderlei Siraque,PT,Advogado,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193516&tipo=0,
193517,Romanna Giulia Ceccon Leandro Remor Marcelino,SC,,Romanna Remor,"DEM,PMDB",Professora Universitária e Administradora,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193517&tipo=0,
193540,Marcos Rogério da Silva Brito,RO,,Marcos Rogério,"DEM,PDT",Jornalista e Bacharel em Direito,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193540&tipo=0,
193603,Juliano de Souza Rabelo,GO,,Cabo Juliano Rabelo,"PSB,PDT",,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193603&tipo=0,
193610,José Simplício Alves de Araújo,MA,,Simplício Araújo,SD,"Empresário, Consultor de Empresas e Analista de Sistemas",,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193610&tipo=0,
193613,Leonardo de Melo Gadelha,DF,,Leonardo Gadelha,"PSB,PSC",Administrador,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193613&tipo=0,
193615,José Carlos de Jesus Rodrigues,BA,,Zé Carlos Da Pesca,PP,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193615&tipo=0,
193697,Mario Feitoza de Carvalho Freitas,CE,,Mario Feitoza,"PMDB,PSDB","Agropecuarista, Administrador de Empresas e Empresário",,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193697&tipo=0,
193726,Paulo Eduardo Lima Martins,SP,,Paulo Martins,"PSDB,PSC",,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=193726,
193760,Paulo Adalberto Alves Ferreira,RS,,Paulo Ferreira,PT,,,54,,,,,"Diretor administrativo financeiro da Telebras&nbsp;<a href=""http://convergecom.com.br/teletime/21/07/2016/antonio-loss-vai-substituir-jorge-bittar-na-telebras/?noticiario=TT"">http://convergecom.com.br/teletime/21/07/2016/antonio-loss-vai-substituir-jorge-bittar-na-telebras/?noticiario=TT</a>",,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193760&tipo=0,
193794,José Gerardo Corrêa de Arruda,CE,CE,Gera Arruda,PMDB,Administrador,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193794&tipo=0,
193837,Ricardo Ceppas Archer,RJ,,Ricardo Archer,PMDB,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193837&tipo=0,
193838,Paulo Celso Fonseca Marinho Júnior,MA,,Paulo Marinho Junior,PMDB,Paulo Celso Fonseca Marinho e Marcia Regina Alves Serejo,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193838&tipo=0,
193848,Telma Pinheiro Ribeiro,MA,,Telma Pinheiro,PSDB,Professora de Ensino Médio e Engenheira Civil,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193848&tipo=0,
193849,Alexandre de Melo Toledo,AL,,Alexandre Toledo,sp,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193849&tipo=0,
193905,Raimundo Valry de Morais,PA,,Valry Morais,PRP,Empresário,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193905&tipo=0,
193957,Dilson Malheiros Drumond,RJ,,Dr. Dilson Drumond,PDT,Médico,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193957&tipo=0,
193958,Sergio Paulo de Oliveira,PR,,Professor Sérgio De Oliveira,PSD,,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193958&tipo=0,
194208,Paulo Fernando Dos Santos,PE,,Paulão,PT,Eletrotécnico,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194208&tipo=0,
194210,Luiz Barbosa de Deus,SE,,Luiz De Deus,"DEM,PFL",Médico e Pecuarista,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194210&tipo=0,
194211,Maria Margarida Martins Salomão,MG,,Margarida Salomão,PT,,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194211&tipo=0,
194212,Renato Barbosa de Andrade,SP,,Renato Andrade,PP,Agropecuarista e Empresário,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194212&tipo=0,
194213,Eurico Pinheiro Bernardes Júnior,RJ,,Eurico Júnior,PV,Professor de Educação Física,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194213&tipo=0,
194214,Manuel Rosa da Silva,Portugal,,Manuel Rosa Neca,PR,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194214&tipo=0,
194215,Fabio de Almeida Reis,SE,,Fabio Reis,PTB,Empresário,,54.55,,,,,,Intenscionalmente faltou na votação da cassação de Eduardo Cunha,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194215&tipo=0,
194217,Eronildo Braga Bezerra,AM,,Eron Bezerra,PCdoB,Engenheiro Agrônomo,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194217&tipo=0,
194228,Francisco Das Chagas Francilino,RN,,Francisco Chagas,PT,,,54,,,,,"Arquivo 6, p. 8",,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194228&tipo=0,
194258,Cleuza Pereira do Nascimento,PE,,Creuza Pereira,PSB,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=194258,
194259,Guilherme Cruz de Souza Coelho,PE,,Guilherme Coelho,PSDB,,,55,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=194259,
194260,Nivaldo Ferreira de Albuquerque Neto,AL,,Nivaldo Albuquerque,PRP,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=194260,
194261,Cajar Onesimo Ribeiro Nardes,RS,,Cajar Nardes,PR,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=194261,
194262,Jones Alexandre Martins,SC,,Jones Martins,PMDB,,,55,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=194262,
194340,Audival Amélio da Silva Neto,AL,,Val Amélio,PRTB,,,55,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=194340,
194431,Francisco Plínio Valério Tomaz,AM,,Plínio Valério,PV,"Jornalista, Radialista e Relações Públicas",,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194431&tipo=0,
194435,Ricardo Arruda Nunes,SP,,Ricardo Arruda,PSC,Empresário - Administração,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194435&tipo=0,
194476,José Ilário Gonçalves Marques,CE,,Ilário Marques,PT,Advogado,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194476&tipo=0,
194480,Akira Otsubo,SP,,Akira Otsubo,PSL,Economista,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194480&tipo=0,
194497,Goiaciara Tavares Cruz,TO,,Goiaciara Cruz,PR,Professora,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194497&tipo=0,
194540,Pedro Dos Santos Lima Guerra,PR,,Pedro Guerra,PSD,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194540&tipo=0,
194552,Amir Francisco Lando,SC,,Amir Lando,PMDB,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194552&tipo=0,
194589,Renato Simões,SP,,Renato Simões,PT,Professor,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194589&tipo=0,
194592,Ildon Marques de Souza,PB,,Ildon Marques,PMN,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=194592,
194690,Helcio Antonio da Silva,MG,,Helcio Silva,PT,Advogado,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194690&tipo=0,
194722,Gustavo Lemos Petta,SP,,Gustavo Petta,PCdoB,Augusto Lemos Petta e Maria Clotilde Lemos Petta,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194722&tipo=0,
194764,Maria Lúcia Prandi Gomes,SP,,Maria Lucia Prandi,PT,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194764&tipo=0,
194806,Luiz Eduardo Francisco da Silva,RJ,,Dudu Luiz Eduardo,PSDC,Primário Incompleto,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194806&tipo=0,
194807,Luiz Gonzaga Ribeiro,MG,,Subtenente Gonzaga,PV,Militar,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194807&tipo=0,
195143,André Augusto Castro do Amaral Filho,PB,,André Amaral,PMDB,,,55,,,,,,,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=195143,
195278,Moisés Diniz Lima,AC,,,,,,,,,,,"Arquivo 7, p. 4",,http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=195278,
195331,Francisco de Assis Nunes,SC,,Francisco De Assis,PT,Gestor Público,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195331&tipo=0,
195381,Denílson Francisco Teixeira,MG,,Denilson Teixeira,PV,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195381&tipo=0,
195382,Carla Rosymar Araujo de Sousa Barreto,RN,,Rosy De Sousa,,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195382&tipo=0,
195383,Carlos Eduardo Cardoso Martins,PA,,Carlos Martins,PT,,,54,,,,pt.wikipedia.org/wiki/Carlos_Martins,"Arquivo 6, p. 8",,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195383&tipo=0,
195384,Gilberto Coutinho Freire,SP,,Gilberto Coutinho,PT,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195384&tipo=0,
195385,Luiz Fernando Salvadori Záchia,RS,,Fernando Zachia,PMDB,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195385&tipo=0,
195386,Manoel Antunes,SP,,Manoel Antunes,PDT,Antônio Antunes Junior e Beatriz da Conceição,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195386&tipo=0,
195387,Afonso Antunes da Motta,RS,,Afonso Motta,PDT,Advogado,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195387&tipo=0,
195388,Max Freitas Mauro Filho,ES,,Max Filho,PMN,Servidor Público Federal,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195388&tipo=0,
195389,Marcelo Pereira Surcin,RJ,,Marcelinho Carioca,PSB,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195389&tipo=0,
195390,Wadson Nathaniel Ribeiro,MG,,Wadson Ribeiro,PCdoB,,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195390&tipo=0,
195391,Ocimar Donizeti Leo Oliveira,SP,,Léo Oliveira,PMDB,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195391&tipo=0,
195392,José Pinto de Luna,CE,,Pinto De Luna,PT,Advogado e Delegado de Polícia Federal,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195392&tipo=0,
195393,Sinval Malheiros Pinto Júnior,SP,,Dr. Sinval Malheiros,"PV,PMB,PTN",,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195393&tipo=0,
195398,Maurício Luitgards Moura de Almeida Silva,MA,,Maurício Almeida,PSB,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195398&tipo=0,
195404,Wellington Salgado de Oliveira,RJ,,Wellington Salgado,PMDB,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195404&tipo=0,
195427,Adalberto Souza Galvão,BA,,Bebeto,PSB,,,54.55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195427&tipo=0,
195504,Masami Miki,RR,,Massami Miki,PSL,,,54,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195504&tipo=0,
195808,Joziane Araujo Nascimento Rocha,PA,AP,Jozi Araújo,"PTB,PTN",Empresária,,55,,,,,"Arquivo 7, p. 4",Votou contra a cassação de Eduardo Cunha,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195808&tipo=0,
195855,Edson Moreira da Silva,SP,MG,Delegado Edson Moreira,"PTN,PR","Advogado, Policial Militar, Professor de Direito e Delegado de Polícia Civil",,55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195855&tipo=0,
195880,Daniel Pires Coelho,PE,,Daniel Coelho,PSDB,Administrador,,55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195880&tipo=0,
195977,Marcio Della Valle Biolchi,RS,,Márcio Biolchi,PMDB,Superior Incompleto,,55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195977&tipo=0,
201747,Luciano Fred Braga Penha,CE,BA,Pastor Luciano Braga,"DEM,PMB",,,55,,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=201747&tipo=0,
,,,,Janer Tesch,,ServidorPúblico,,,,,,,"Diretor da Abin&nbsp;<a href=""http://g1.globo.com/politica/noticia/2016/06/temer-escolhe-diretor-de-inteligencia-estrategica-para-comandar-abin.html"">http://g1.globo.com/politica/noticia/2016/06/temer-escolhe-diretor-de-inteligencia-estrategica-para-comandar-abin.html</a>",,,
,,,,Lava-Jato,,PolíciaFederal,,,,,,,"Operação da PF <a href=""https://pt.wikipedia.org/wiki/Opera%C3%A7%C3%A3o_Lava_Jato"">https://pt.wikipedia.org/wiki/Opera%C3%A7%C3%A3o_Lava_Jato</a>",,,
,,,,Monte Carlo,,PolíciaFederal,,,,,,,"Operação da PF para desarticular quadrinha de jogo ilegal em Goias <a href=""https://pt.wikipedia.org/wiki/Opera%C3%A7%C3%A3o_Monte_Carlo"">https://pt.wikipedia.org/wiki/Opera%C3%A7%C3%A3o_Monte_Carlo</a>",,,
,,,,Santa Tereza,,PolíciaFederal,,,,,,,"Operação da PF contra desvios no BNDES <a href=""http://politica.estadao.com.br/noticias/geral,paulinho-da-forca-vira-reu-no-stf-acusado-de-desviar-dinheiro-do-bndes,1758516"">http://politica.estadao.com.br/noticias/geral,paulinho-da-forca-vira-reu-no-stf-acusado-de-desviar-dinheiro-do-bndes,1758516</a>",,,
,,,,Saqueador,,PolíciaFederal,,,,,,,"Operação da PF investigando desvios em GO, SP e RJ.&nbsp;<a href=""http://congressoemfoco.uol.com.br/noticias/operacao-saqueador-justica-mantem-cachoeira-e-cavendish-presos-em-bangu-8/"">http://congressoemfoco.uol.com.br/noticias/operacao-saqueador-justica-mantem-cachoeira-e-cavendish-presos-em-bangu-8/</a>",,,
,,,,Turbulencia,,PolíciaFederal,,,,,,,"Operação da PF que investiga o jatinho de Eduardo Campos&nbsp;<a href=""http://blogs.ne10.uol.com.br/jamildo/2016/07/24/turbulencia-relatorio-do-mpf-e-policia-federal-diz-que-joao-carlos-lyra-era-laranja-de-eduardo-campos/"">http://blogs.ne10.uol.com.br/jamildo/2016/07/24/turbulencia-relatorio-do-mpf-e-policia-federal-diz-que-joao-carlos-lyra-era-laranja-de-eduardo-campos/</a>",,,
,,,,Zelotes,,PolíciaFederal,,,,,,,"Operação <a href=""https://pt.wikipedia.org/wiki/Opera%C3%A7%C3%A3o_Zelotes"">https://pt.wikipedia.org/wiki/Opera%C3%A7%C3%A3o_Zelotes</a>",,,
,Fernando Antônio Falcão Soares,,,,sp,,,,,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/fernando-soares-fernando-baiano.shtml?scrollto=conteudo-rede,,pt.wikipedia.org/wiki/Fernando_Soares,,,,
,Demóstenes Lázaro Xavier Torres,,GO,,sp,,Senado,54,,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/demostenes-torres.shtml?scrollto=conteudo-rede,http://www.politicos.org.br/demostenes-lazaro-xavier-torres,pt.wikipedia.org/wiki/Demóstenes_Torres,"Ligações com ""Carlinhos   Cachoeira"" (envolvimento com o jogo do bicho)
Arquivo 9, p. 16",,,
,,,,Estudantes pela Liberdade,,Ong/Oscip,,,,,,,"ONG liberal, filial da americana Students for Liberty&nbsp;<a href=""https://pt.wikipedia.org/wiki/Estudantes_Pela_Liberdade"">https://pt.wikipedia.org/wiki/Estudantes_Pela_Liberdade</a>",,,
,,,,Fundação Ulysses Guimarães,,Ong/Oscip,,,,,,,"Fundação do PMDB acusada de apoiar o MBL&nbsp;<a href=""http://www.alagoas24horas.com.br/977232/audio-comprova-que-mbl-articulava-com-legendas-oposicionistas-pelo-impeachment/"">http://www.alagoas24horas.com.br/977232/audio-comprova-que-mbl-articulava-com-legendas-oposicionistas-pelo-impeachment/</a>",,,
,,,,MBL,,Ong/Oscip,,,,,,,Movimento Brasil Livre,,,
,,,,Vem Pra Rua,,Ong/Oscip,,,,,,,"Movimento ativista&nbsp;<a href=""https://pt.wikipedia.org/wiki/Movimento_Vem_pra_Rua"">https://pt.wikipedia.org/wiki/Movimento_Vem_pra_Rua</a>",,,
,,,,Sergio Amaral,,Diplomata,Embaixador nos EUA,,,,,,"Embaixador nos EUA&nbsp;<a href=""http://blogs.oglobo.globo.com/miriam-leitao/post/sergio-amaral-sera-embaixador-em-washington.html"">http://blogs.oglobo.globo.com/miriam-leitao/post/sergio-amaral-sera-embaixador-em-washington.html</a>",,,
,,,,Incra,,Autarquia,,,,,,,Instituto nacional de colonização e reforma agrária,,,
,,,,Othon Luiz Pinheiro da Silva,,Almirante,,,,,,,"Almirante ex-presidente da Eletronuclear, réu na Lava-Jato&nbsp;<a href=""https://pt.wikipedia.org/wiki/Othon_Luiz_Pinheiro_da_Silva"">https://pt.wikipedia.org/wiki/Othon_Luiz_Pinheiro_da_Silva</a>",,,
,,,,Adir Assad,,Lobista,,,,,,,"Lobista investigado na Lava-Jato e Saqueador&nbsp;<a href=""https://pt.wikipedia.org/wiki/Adir_Assad"">https://pt.wikipedia.org/wiki/Adir_Assad</a>",,,
,,,,Fernando Baiano,,Lobista,,,,,,,"Lobista do PMDB, réu e delator na Lava-Jato&nbsp;<a href=""http://politica.estadao.com.br/blogs/fausto-macedo/fernando-baiano-lobista-do-pmdb-fecha-delacao-na-lava-jato/"">http://politica.estadao.com.br/blogs/fausto-macedo/fernando-baiano-lobista-do-pmdb-fecha-delacao-na-lava-jato/</a>",,,
,,,,Lucio Funaro,,Lobista,,,,,,,"Acusado na Lava-Jato de ser operador de Eduardo Cunha&nbsp;<a href=""http://politica.estadao.com.br/blogs/fausto-macedo/lucio-funaro-de-economista-a-operador-de-eduardo-cunha/"">http://politica.estadao.com.br/blogs/fausto-macedo/lucio-funaro-de-economista-a-operador-de-eduardo-cunha/</a>",,,
,,,,Mauro Marcondes Machado,,Lobista,,,,,,,Investigado pela Zelotes,,,
,,,,Milton Lyra,,Lobista,,,,,,,"Lobista, ex-diretor da Hypermarcas, acusado de ser operador do Renan&nbsp;<a href=""http://veja.abril.com.br/brasil/exclusivo-delator-revela-caminho-das-propinas-para-operador-de-renan-e-do-pmdb/"">http://veja.abril.com.br/brasil/exclusivo-delator-revela-caminho-das-propinas-para-operador-de-renan-e-do-pmdb/</a>",,,
,,,,Vanderbergue dos Santos,,Lobista,,,,,,,"Diretor de assessoria legislativa da CBF<br>- <a href=""https://blogdopaulinho.com.br/2013/09/20/em-11-anos-cbf-pagou-mais-de-r-65-milhoes-em-salarios-para-diretor-fazer-lobby-em-brasilia/"">Blog do Paulinho</a><br>- <a href=""https://osdivergentes.com.br/andrei-meireles/delcidio-entregou-raposas-em-brasilia-e-foi-enfrentar-oncas-no-pantanal/"">Os Divergentes</a>",,,
,,,,Victor Colavitti,,Lobista,,,,,,,Empresário delator na Lava-Jato,,,
,,,,Banco do Brasil,,Estatal,,,,,,,Banco do Brasil,,,
,,,,BNDES,,Estatal,,,,,,,Banco Nacional de Desenvolvimento Economico e Social,,,
,,,,Caixa,,Estatal,,,,,,,Banco do governo federal,,,
,,,,Conab,,Estatal,,,,,,,"Companhia nacional de abastecimento&nbsp;<a href=""https://pt.wikipedia.org/wiki/Companhia_Nacional_de_Abastecimento"">https://pt.wikipedia.org/wiki/Companhia_Nacional_de_Abastecimento</a>",,,
,,,,Correios,,Estatal,,,,,,,Empresa brasileira de correios e telégrafos,,,
