"id","nome","UF","codinomes","partidos","profissoes","legislaturas","urls"
"99005","João Lúcio Magalhães Bifano","MG","João Magalhães","PP,PPB","Pecuarista e Cafeicultor","52, 53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99005&tipo=0"
"99484","Paulo Sérgio Paranhos de Magalhães","BA","Paulo Magalhães","PSD","Administrador de Empresas","52, 53, 54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99484&tipo=0"
"100103","Paulo Octávio Alves Pereira","Lavras, MG","PAULO OCTÁVIO - PFL/DF","PFL, 1986-1989; PRN, 1989-1994; PTB, 1994-1997; PFL, 1998-.","Empresário","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100103&tipo=0"
"98156","Osmânio Pereira de Oliveira","Pedra Azul, MG","OSMÂNIO PEREIRA - PTB/MG","PSDB, 1991-1999; PMDB, 1999-2000; PSDB, 2000-2003; PTB, 2003-2005; S.PARTIDO, 2005; PTB, 2005-.","Advogado e Empresário","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98156&tipo=0"
"101318","Eliseu Lemos Padilha","RS","Eliseu Padilha","MDB,PMDB","Advogado e Empresário","52, 53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101318&tipo=0"
"98150","Odilio Balbinotti","RS","Odílio Balbinotti","PDC","Agropecuarista e Empresário","52, 53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98150&tipo=0"
"100586","Pedro Bittencourt Neto","Florianópolis, SC","PEDRO BITTENCOURT - PFL/SC","PDS, 1981-1993; PPR, 1993-1995; PFL, 1995-.","Advogado","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100586&tipo=0"
"100957","Haroldo Costa Bezerra","Mazagão, AP","HAROLDO BEZERRA - PSDB/PA","PDS, 1981-1984; PMDB, 1985-1990; PSDB, 1990-.","Engenheiro Civil","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100957&tipo=0"
"124411","Mauro Pereira","SP","Mauro Pereira","PEN","","55","http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=124411"
"192120","Angela Albino","SC","Angela Albino","PCdoB","","55","http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=192120"
"160549","Angelo Carlos Vanhoni","PR","Angelo Vanhoni","PT","Bancário","53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160549&tipo=0"
"98905","Alcione Maria Mello de Oliveira Athayde","Campos dos Goytacazes, RJ","ALCIONE ATHAYDE - PSB/RJ","PST, 1991-1993; PP, 1993-1995; PPB, 1995-2001; PSB, 2001-.","Médica","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98905&tipo=0"
"99032","Asdrúbal Mendes Bentes","AM","Asdrubal Bentes","PMDB,ARENA","Advogado e Servidor Público","52, 53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99032&tipo=0"
"100372","Rafael Valdomiro Greca de Macedo","Curitiba, PR","RAFAEL GRECA - PFL/PR","PDS, 1980-1985; PDT, 1985-1997; PFL, 1997-.","Economista e Engenheiro Urbanista","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100372&tipo=0"
"98180","Osvaldo de Souza Coelho","BA","Osvaldo Coelho","PSD","Industrial, Advogado e Pecuarista","52, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98180&tipo=0"
"100430","Joaquim Francisco de Freitas Cavalcanti","Recife, PE","JOAQUIM FRANCISCO - PFL/PE","ARENA, 1966-1982; PDS, 1982-1985; PFL, 1985-2003; PTB, 2003-2005; PFL, 2005-.","Advogado","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100430&tipo=0"
"101763","Luiz Carlos Dos Santos","Araxá, MG","LUIZ CARLOS SANTOS - PFL/SP","PDC, 1958-1965; MDB, 1966-1979; PMDB, 1980-1997; PFL, 1997-.","Advogado e Administrador de Empresas","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101763&tipo=0"
"162729","José Ricardo Alvarenga Tripoli","SP","Ricardo Tripoli","MDB,PMDB,PSDB","Advogado","53, 54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=162729&tipo=0"
"99162","José Antonio Figueiredo de Almeida Silva","São Luís, MA","JOSÉ ANTONIO ALMEIDA - PSB/MA","PSB, 1994-.","Advogado e Professor Universitário","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99162&tipo=0"
"160538","Antônio Eudes Xavier","CE","Eudes Xavier","PT","Comerciário","53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160538&tipo=0"
"112051","Gilberto Capoani","Sertão, RS","GILBERTO CAPOANI - PMDB/RS","ARENA, 1972-1982; PMDB, 1983-.","Advogado e Empregado Público","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=112051&tipo=0"
"185815","Eleuses Vieira de Paiva","SP","Eleuses Paiva","PSD","Médico e Professor Universitário","53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=185815&tipo=0"
"97128","Antônio Henrique Bitencourt Cunha Bueno","São Paulo, SP","CUNHA BUENO - PPB/SP","ARENA, 1971-1979; PDS, 1980-1993; PPR, 1993-1995; PPB, 1995-.","Economista e Corretor de Seguros","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97128&tipo=0"
"194764","Maria Lúcia Prandi Gomes","SP","Maria Lucia Prandi","PT","","54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194764&tipo=0"
"100449","Luiza Erundina de Sousa","PB","Luiza Erundina","PT,PSOL","Assistente Social","52, 53, 54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100449&tipo=0"
"98172","Osvaldo Anicetto Biolchi","Encantado, RS","OSVALDO BIOLCHI - PMDB/RS","PTB, 1994-1998; PMDB, 1999-.","Advogado e Professor Universitário","52, 53,","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98172&tipo=0"
"188097","Merlong Solano Nogueira","PI","","PT","","","http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=188097"
"193436","Elaine Aparecida Belloni Abissamra","SP","Dra. Elaine Abissamra","PSB","Médica","54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193436&tipo=0"
"112073","Francisco Javier Ulpiano Alfaya Rodriguez","Redondela, Espanha","JAVIER ALFAYA - PCdoB/BA","PCdoB, 1986-.","Arquiteto e Fotógrafo","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=112073&tipo=0"
"100443","Angela Moraes Guadagnin","Rio de Janeiro, RJ","ANGELA GUADAGNIN - PT/SP","PT, 1986-.","Médica","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100443&tipo=0"
"100899","Clovis Ilgenfritz da Silva","Ijuí, RS","CLOVIS ILGENFRITZ - PT/RS","PT, 1981-.","Professor Universitário e Arquiteto","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100899&tipo=0"
"192580","José Augusto Maia","PE","José Augusto Maia","PMN,PROS","","54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=192580&tipo=0"
"192581","Rogério Carvalho Santos","SE","Rogério Carvalho","PT","Médico","54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=192581&tipo=0"
"162719","José Paulo Tóffano","Jaú, SP","JOSÉ PAULO TÓFFANO - PV/SP","PTB, 1991-1998; PV, 1998-.","Professor, Empresário e Educador Ambiental","53, ","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=162719&tipo=0"
"100941","Antonio Geraldo Rodrigues da Silva","Recife, PE","ANTÔNIO GERALDO - PFL/PE","PTB, 1988-1990; PRN, 1990-1994; PFL, 1994-.","Radialista, Professor e Bacharel em Direito","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100941&tipo=0"
"99054","Luiz Alberto Silva Dos Santos","BA","Luiz Alberto","PT","Técnico Químico","52, 53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99054&tipo=0"
"100498","Hélio de Oliveira Santos","Corumbá, MS","DR. HÉLIO - PDT/SP","PDT; PMDB","Médico e Professor Universitário","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100498&tipo=0"
"99048","Luiz Eduardo Rodrigues Greenhalgh","São Paulo, SP","LUIZ EDUARDO GREENHALGH - PT/SP","MDB, 1974-1979; PT, 1980-.","Advogado","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99048&tipo=0"
"97609","João Carlos Coser","Santa Teresa, ES","JOÃO COSER - PT/ES","PT, 1980-.","Bacharel em Direito e Técnico em Contabilidade","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97609&tipo=0"
"100721","José Aleksandro da Silva","Pereiro, CE","JOSÉ ALEKSANDRO - PSL/AC","PPB, 1990-1996; PFL, 1996-2000; PSL, 2000-.","Professor","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100721&tipo=0"
"99907","João Pimenta da Veiga Filho","Belo Horizonte, MG","PIMENTA DA VEIGA - PSDB/MG","MDB, 1978-1980; PMDB, 1980-1988; PSDB, 1988-.","Advogado","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99907&tipo=0"
"98199","José Francisco Paes Landim","PI","Paes Landim","UDN","Advogado e Professor","52, 53, 54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98199&tipo=0"
"99043","José Guimarães Neiva Moreira","São Luís, MA","NEIVA MOREIRA - PDT/MA","PSP, 1950-1979; PDT, 1979-.","Jornalista","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99043&tipo=0"
"98190","Osvaldo de Souza Reis","PI","Osvaldo Reis","PDC,PTR,PP,PPB","Empresário","52, 53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98190&tipo=0"
"193415","Magda Mofatto Hon","SP","Magda Mofatto","PR","Empresária","54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193415&tipo=0"
"193416","Nilson Aparecido Leitão","MS","Nilson Leitão","PSDB","","54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193416&tipo=0"
"160989","Gerônimo Ciqueira da Silva","Mar Vermelho, AL","GERÔNIMO DA ADEFAL - PFL/AL","PSC, 1992-1994; PTB, 1994-1996; PPS, 1996-2001; PSB, 2001-2005; PFL, 2005-.","Técnico em Edificações","53, ","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160989&tipo=0"
"160505","Carlos Alberto Moreira de Mendonça Canuto","Maceió, AL","CARLOS ALBERTO CANUTO - PSC/AL","PDT, 1995-1998; PPB, 1998-2000; PMDB, 2000-2009; PSC, 2009-.","Agropecuarista","53, ","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160505&tipo=0"
"160504","Urzeni da Rocha Freitas Filho","GO","Urzeni Rocha","PSL,PSD","Médico","53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160504&tipo=0"
"96804","Alceste Madeira de Almeida","Manaus, AM","ALCESTE ALMEIDA - PTB/RR","PMDB, 1984-1987; PDT, 1987-1990; PTB, 1990-1995; PPB, 1995-1997; PFL, 1997; PMDB, 1997-2001; PL, 2001-2003; PPS, 2003; PMDB, 2003-2005; PTB, 2005; PMDB, 2005; S.PARTIDO, 2005; PMDB, 2005; PTB, 2005-.","Médico","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=96804&tipo=0"
"96917","Antonio Kandir","São Paulo, SP","ANTONIO KANDIR - PSDB/SP","PSDB, 1989-.","Economista e Engenheiro","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=96917&tipo=0"
"110286","José de Ribamar Costa Alves","MA","Ribamar Alves","PSB,PDT,PMDB","Médico","52, 53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=110286&tipo=0"
"160984","Vilson Luiz Covatti","RS","Vilson Covatti","PP","Advogado","53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160984&tipo=0"
"159999","Rebecca Martins Garcia","AM","Rebecca Garcia","PP","Economista","53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=159999&tipo=0"
"159519","Cândido Elpídio de Souza Vaccarezza","BA","Cândido Vaccarezza","PT","Médico Ginecologista e Obstetra","53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=159519&tipo=0"
"114647","Simplício Mário de Oliveira","Piripiri, PI","SIMPLÍCIO MÁRIO - PT/PI","PT","Bancário","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=114647&tipo=0"
"99079","João Carlos Paolilo Bacelar","Entre Rios, BA","JOÃO CARLOS BACELAR - PL/BA","PDS, 1980-1984; PFL, 1985-1986; PMDB, 1992; PSC, 1992-1997; PFL, 1997-2005; PL, 2005-.","Industrial","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99079&tipo=0"
"99319","Luiz Carlos Repiso Riela","Uruguaiana, RS","CAIO RIELA - PTB/RS","PDT, 1978-1989; PTB, 1990-.","Advogado","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99319&tipo=0"
"100477","Francisco Graziano Neto","Araras, SP","XICO GRAZIANO - PSDB/SP","MDB, 1974-1980; PMDB, 1980-1988; PSDB, 1988-.","Agricultor, Professor Universitário e Engenheiro Agrônomo","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100477&tipo=0"
"160507","Neudo Ribeiro Campos","Boa Vista, RR","NEUDO CAMPOS - PP/RR","PRN, 1989-1993; PTB, 1994-1996; PPB, 1996-2000; PFL, 2000-2003; PP, 2003-.","Engenheiro Civil","53, ","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160507&tipo=0"
"160506","Felipe Leone Bornier de Oliveira","RJ","Felipe Bornier","PHS,PSD,PROS","Empresário","53, 54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160506&tipo=0"
"191684","Rosangela Aparecida da Silva Barros","SP","","","","","http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=191684"
"160978","Marcelo Zaturansky Nogueira Itagiba","Rio de Janeiro, RJ","MARCELO ITAGIBA - PSDB/RJ","PMDB, 2003-2009; PSDB, 2009-.","Delegado de Polícia Federal","53, ","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160978&tipo=0"
"98509","Telmo José Kirst","Santa Cruz do Sul, RS","TELMO KIRST - PPB/RS","ARENA, 1972-1979; PDS, 1980-1993; PPR, 1993-1995; PPB, 1995-.","Industrial e Advogado","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98509&tipo=0"
"99068","Raimundo Gomes de Matos","CE","Raimundo Gomes De Matos","PDS,PSDB,PFL","Médico","52, 53, 54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99068&tipo=0"
"194722","Gustavo Lemos Petta","SP","Gustavo Petta","PCdoB","Augusto Lemos Petta e Maria Clotilde Lemos Petta","54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=194722&tipo=0"
"146207","Fernando Ricardo Galbiati Estima","São Paulo, SP","FERNANDO ESTIMA - S.PARTIDO/SP","PL, 2001-2003; PDT, 2003-2005; PL, 2005; S.PARTIDO, 2005; PPS, 2005-2006; S.PARTIDO, 2006-.","Empresário","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=146207&tipo=0"
"99061","Walter de Freitas Pinheiro","Salvador, BA","WALTER PINHEIRO - PT/BA","PT, 1982-.","Técnico em Telecomunicações","52, 53,","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99061&tipo=0"
"188051","Francisco Tarquinio Daltro","Cuiabá, MT","CHICO DALTRO - PP/MT","PP, 2003-.","Advogado e Bancário","53, ","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=188051&tipo=0"
"159994","Osmar Ribeiro de Almeida Júnior","SP","Osmar Júnior","PMDB,PCdoB","Servidor Público e Professor","53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=159994&tipo=0"
"159991","Fernando Bezerra de Souza Coelho Filho","PE","Fernando Coelho Filho","","Administrador de Empresas","53, 54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=159991&tipo=0"
"100064","João Batista Oliveira de Araujo","Faro, PA","BABÁ - PSOL/PA","PT, 1981-2003; S.PARTIDO, 2003-2005; PSOL, 2005-.","Professor Universitário e Engenheiro Mecânico","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100064&tipo=0"
"107930","Carlos Henrique Focesi Sampaio","SP","Carlos Sampaio","PSDB","Promotor de Justiça","52, 53, 54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=107930&tipo=0"
"97239","Eliseu Barroso de Carvalho Moura","Oeiras, PI","ELISEU MOURA - PP/MA","PFL, 1987-1997; PL, 1997-1999; PPB, 1999-2003; PP, 2003-.","Engenheiro Civil e Pecuarista","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97239&tipo=0"
"162305","Sílvio Roberto Cavalcanti Peccioli","Santos, SP","SILVINHO PECCIOLI - DEM/SP","PMDB, 1991-1995; PFL, 1995-2007; DEM, 2007-.","Advogado","53, ","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=162305&tipo=0"
"97234","Elcione Therezinha Zahluth Barbalho","PA","Elcione Barbalho","PMDB","Pedagoga","53, 54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97234&tipo=0"
"99897","Maria Lúcia Cardoso","Japaraíba, MG","MARIA LÚCIA CARDOSO - PMDB/MG","PMDB, 1996-.","Professora, Diretora de Empresas e Empresária","52, 53,","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99897&tipo=0"
"99891","Maria do Carmo Lara Perpétuo","Esmeraldas, MG","MARIA DO CARMO LARA - PT/MG","PT, 1983-.","Professora e Psicóloga","52, 53,","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99891&tipo=0"
"98560","Valdemar Corauci Sobrinho","Ribeirão Preto, SP","CORAUCI SOBRINHO - PFL/SP","ARENA, 1976-1982; PDS, 1982-1985; PFL, 1985-1994; PL, 1994-1995; PFL, 1995-.","Advogado, Professor Universitário e Técnico em Contabilidade","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98560&tipo=0"
"181067","Ronaldo de Brito Leite","Manaus, AM","RONALDO LEITE - PHS/AM","PHS, 2005-.","Tabelião e Piscicultor","53, ","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=181067&tipo=0"
"99607","Vanderley Martins de Brito","São Gonçalo, RJ","WANDERLEY MARTINS - PSB/RJ","PMDB, 1995-1997; PDT, 1997-2000; PFL, 2001; PSB, 2001-.","Delegado","","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99607&tipo=0"
"101387","Francisco Brigido da Costa","Ipixuna, AM","CHICÃO BRÍGIDO - PMDB/AC","PMDB, 1991-.","Técnico em Contabilidade e Comerciante","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101387&tipo=0"
"103566","Sérgio Luís Lacerda Brito","BA","Sérgio Brito","PRN,PDC,PSD,PSD","Servidor Público, Administrador de Empresas e Empresário","53, 54, 55","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=103566&tipo=0"
"107924","Carlos Augusto Abicalil","Nova Friburgo, RJ","CARLOS ABICALIL - PT/MT","PT, 1992-.","Professor da Educação Básica","52, 53,","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=107924&tipo=0"
"193041","Luiz Noé Souza Soares","RS","Luiz Noé","PSB","Advogado e Agricultor Familiar","54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193041&tipo=0"
"100058","Zenaldo Rodrigues Coutinho Júnior","PA","Zenaldo Coutinho","PTB,PDS,PSDB","Advogado","52, 53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100058&tipo=0"
"id","nome","UF","codinomes","partidos","profissoes","legislaturas","urls"
"193045","Eliane Pontes Rolim","RJ","Eliane Rolim","PT","","54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193045&tipo=0"
"193046","Acelino Freitas","BA","Acelino Popó","PRB","Empresário","54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193046&tipo=0"
"100077","Múcio Gurgel de Sá","Mossoró, RN","MÚCIO SÁ - PSB/RN","PMDB, 1995-2001; PTB, 2001-2003; PSB, 2003-.","Administrador de Empresas","52","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100077&tipo=0"
"98554","Valdemar Costa Neto","SP","Valdemar Costa Neto","PL,PR","Administrador de Empresas","52, 53, 54","http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98554&tipo=0"
